dataset,paper_name,paper_group,kernel,variant,grid_index,status,error,kernel_params,validation_metric,validation_score,support_vectors,support_fraction,selection_utility,fit_seconds
cloud,cloud,experiment_2,sigmoid,user_formula_2,36,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""gamma"": 1.0}",accuracy,0.6666666666666666,3,0.0441176470588235,0.6666666666666666,0.1320091999950818
cloud,cloud,experiment_2,sigmoid,user_formula_2,37,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""gamma"": 0.001}",accuracy,0.7222222222222222,4,0.0588235294117647,0.7222222222222222,0.0680510999955004
cloud,cloud,experiment_2,sigmoid,user_formula_2,38,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""gamma"": 0.001}",accuracy,0.7222222222222222,6,0.088235294117647,0.7222222222222222,0.0707307999982731
cloud,cloud,experiment_2,sigmoid,user_formula_2,39,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""gamma"": 0.001}",accuracy,0.7777777777777778,8,0.1176470588235294,0.7777777777777778,0.0917700999998487
cloud,cloud,experiment_2,sigmoid,user_formula_2,40,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""gamma"": 0.01}",accuracy,0.6111111111111112,17,0.25,0.6111111111111112,0.0646623999928124
cloud,cloud,experiment_2,sigmoid,user_formula_2,41,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""gamma"": 0.01}",accuracy,0.7222222222222222,7,0.1029411764705882,0.7222222222222222,0.0390153999906033
cloud,cloud,experiment_2,sigmoid,user_formula_2,42,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,6,0.088235294117647,0.7222222222222222,0.0429525999934412
cloud,cloud,experiment_2,sigmoid,user_formula_2,43,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""gamma"": 0.1}",accuracy,0.5,5,0.0735294117647058,0.5,0.1022196000121766
cloud,cloud,experiment_2,sigmoid,user_formula_2,44,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""gamma"": 0.1}",accuracy,0.6111111111111112,6,0.088235294117647,0.6111111111111112,0.1186587000120198
cloud,cloud,experiment_2,sigmoid,user_formula_2,45,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""gamma"": 0.1}",accuracy,0.5555555555555556,3,0.0441176470588235,0.5555555555555556,0.121996300003957
cloud,cloud,experiment_2,sigmoid,user_formula_2,46,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""gamma"": 1.0}",accuracy,0.3888888888888889,4,0.0588235294117647,0.3888888888888889,0.1134886999934678
cloud,cloud,experiment_2,sigmoid,user_formula_2,47,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""gamma"": 1.0}",accuracy,0.5,2,0.0294117647058823,0.5,0.0912420999957248
cloud,cloud,experiment_2,sigmoid,user_formula_2,48,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""gamma"": 1.0}",accuracy,0.6111111111111112,3,0.0441176470588235,0.6111111111111112,0.0903516999969724
cloud,cloud,experiment_2,rbf,author_original,1,ok,,"{""C"": 0.1, ""gamma"": 0.001}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.0897353000036673
cloud,cloud,experiment_2,rbf,author_original,2,ok,,"{""C"": 0.1, ""gamma"": 0.01}",accuracy,0.2777777777777778,2,0.0294117647058823,0.2777777777777778,0.1166176999977324
cloud,cloud,experiment_2,rbf,author_original,3,ok,,"{""C"": 0.1, ""gamma"": 0.1}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.123680200005765
cloud,cloud,experiment_2,rbf,author_original,4,ok,,"{""C"": 0.1, ""gamma"": 1.0}",accuracy,0.5555555555555556,2,0.0294117647058823,0.5555555555555556,0.0888752000028034
cloud,cloud,experiment_2,rbf,author_original,5,ok,,"{""C"": 1.0, ""gamma"": 0.001}",accuracy,0.2777777777777778,2,0.0294117647058823,0.2777777777777778,0.0778106999932788
cloud,cloud,experiment_2,rbf,author_original,6,ok,,"{""C"": 1.0, ""gamma"": 0.01}",accuracy,0.2777777777777778,2,0.0294117647058823,0.2777777777777778,0.081633599998895
cloud,cloud,experiment_2,rbf,author_original,7,ok,,"{""C"": 1.0, ""gamma"": 0.1}",accuracy,0.7222222222222222,17,0.25,0.7222222222222222,0.1585224000009475
cloud,cloud,experiment_2,rbf,author_original,8,ok,,"{""C"": 1.0, ""gamma"": 1.0}",accuracy,0.7222222222222222,48,0.7058823529411765,0.7222222222222222,0.1514257000089856
cloud,cloud,experiment_2,rbf,author_original,9,ok,,"{""C"": 10.0, ""gamma"": 0.001}",accuracy,0.2777777777777778,4,0.0588235294117647,0.2777777777777778,0.0981960000062827
cloud,cloud,experiment_2,rbf,author_original,10,ok,,"{""C"": 10.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,7,0.1029411764705882,0.7222222222222222,0.0466070999973453
cloud,cloud,experiment_2,rbf,author_original,11,ok,,"{""C"": 10.0, ""gamma"": 0.1}",accuracy,0.7222222222222222,31,0.4558823529411764,0.7222222222222222,0.0903397999936714
cloud,cloud,experiment_2,rbf,author_original,12,ok,,"{""C"": 10.0, ""gamma"": 1.0}",accuracy,0.6666666666666666,61,0.8970588235294118,0.6666666666666666,0.064116900000954
cloud,cloud,experiment_2,rbf,author_original,13,ok,,"{""C"": 100.0, ""gamma"": 0.001}",accuracy,0.7222222222222222,12,0.1764705882352941,0.7222222222222222,0.0930627999914577
cloud,cloud,experiment_2,rbf,author_original,14,ok,,"{""C"": 100.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,13,0.1911764705882352,0.7222222222222222,0.0472842000017408
cloud,cloud,experiment_2,rbf,author_original,15,ok,,"{""C"": 100.0, ""gamma"": 0.1}",accuracy,0.7222222222222222,30,0.4411764705882353,0.7222222222222222,0.06580959999701
cloud,cloud,experiment_2,rbf,author_original,16,ok,,"{""C"": 100.0, ""gamma"": 1.0}",accuracy,0.6666666666666666,61,0.8970588235294118,0.6666666666666666,0.0600293000024976
cloud,cloud,experiment_2,rbf,robust_hybrid,1,ok,,"{""C"": 0.1, ""gamma"": 0.001}",accuracy,0.7222222222222222,4,0.0588235294117647,0.7222222222222222,0.1253600000054575
cloud,cloud,experiment_2,rbf,robust_hybrid,2,ok,,"{""C"": 0.1, ""gamma"": 0.01}",accuracy,0.2777777777777778,4,0.0588235294117647,0.2777777777777778,0.1501121000037528
cloud,cloud,experiment_2,rbf,robust_hybrid,3,ok,,"{""C"": 0.1, ""gamma"": 0.1}",accuracy,0.5555555555555556,8,0.1176470588235294,0.5555555555555556,0.1472211999935098
cloud,cloud,experiment_2,rbf,robust_hybrid,4,ok,,"{""C"": 0.1, ""gamma"": 1.0}",accuracy,0.6111111111111112,12,0.1764705882352941,0.6111111111111112,0.2296151000045938
cloud,cloud,experiment_2,rbf,robust_hybrid,5,ok,,"{""C"": 1.0, ""gamma"": 0.001}",accuracy,0.2777777777777778,4,0.0588235294117647,0.2777777777777778,0.1463850000000093
cloud,cloud,experiment_2,rbf,robust_hybrid,6,ok,,"{""C"": 1.0, ""gamma"": 0.01}",accuracy,0.2777777777777778,2,0.0294117647058823,0.2777777777777778,0.19315770000685
cloud,cloud,experiment_2,rbf,robust_hybrid,7,ok,,"{""C"": 1.0, ""gamma"": 0.1}",accuracy,0.7222222222222222,12,0.1764705882352941,0.7222222222222222,0.1576111999893328
cloud,cloud,experiment_2,rbf,robust_hybrid,8,ok,,"{""C"": 1.0, ""gamma"": 1.0}",accuracy,0.7222222222222222,45,0.6617647058823529,0.7222222222222222,0.0820042999985162
cloud,cloud,experiment_2,rbf,robust_hybrid,9,ok,,"{""C"": 10.0, ""gamma"": 0.001}",accuracy,0.2777777777777778,2,0.0294117647058823,0.2777777777777778,0.1661328000045614
cloud,cloud,experiment_2,rbf,robust_hybrid,10,ok,,"{""C"": 10.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,7,0.1029411764705882,0.7222222222222222,0.0744274000026052
cloud,cloud,experiment_2,rbf,robust_hybrid,11,ok,,"{""C"": 10.0, ""gamma"": 0.1}",accuracy,0.7777777777777778,28,0.4117647058823529,0.7777777777777778,0.0545848999900044
cloud,cloud,experiment_2,rbf,robust_hybrid,12,ok,,"{""C"": 10.0, ""gamma"": 1.0}",accuracy,0.7222222222222222,54,0.7941176470588235,0.7222222222222222,0.0261602000100538
cloud,cloud,experiment_2,rbf,robust_hybrid,13,ok,,"{""C"": 100.0, ""gamma"": 0.001}",accuracy,0.6111111111111112,12,0.1764705882352941,0.6111111111111112,0.0985147000028519
cloud,cloud,experiment_2,rbf,robust_hybrid,14,ok,,"{""C"": 100.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,12,0.1764705882352941,0.7222222222222222,0.0756199000024935
cloud,cloud,experiment_2,rbf,robust_hybrid,15,ok,,"{""C"": 100.0, ""gamma"": 0.1}",accuracy,0.6666666666666666,32,0.4705882352941176,0.6666666666666666,0.0441260999941732
cloud,cloud,experiment_2,rbf,robust_hybrid,16,ok,,"{""C"": 100.0, ""gamma"": 1.0}",accuracy,0.6666666666666666,61,0.8970588235294118,0.6666666666666666,0.0151206000009551
cloud,cloud,experiment_2,rbf,user_formula_1,1,ok,,"{""C"": 0.1, ""gamma"": 0.001}",accuracy,0.7222222222222222,4,0.0588235294117647,0.7222222222222222,0.1773633000120753
cloud,cloud,experiment_2,rbf,user_formula_1,2,ok,,"{""C"": 0.1, ""gamma"": 0.01}",accuracy,0.2777777777777778,2,0.0294117647058823,0.2777777777777778,0.1656540999974822
cloud,cloud,experiment_2,rbf,user_formula_1,3,ok,,"{""C"": 0.1, ""gamma"": 0.1}",accuracy,0.2222222222222222,8,0.1176470588235294,0.2222222222222222,0.1454142999864416
cloud,cloud,experiment_2,rbf,user_formula_1,4,ok,,"{""C"": 0.1, ""gamma"": 1.0}",accuracy,0.5555555555555556,8,0.1176470588235294,0.5555555555555556,0.3492996000131825
cloud,cloud,experiment_2,rbf,user_formula_1,5,ok,,"{""C"": 1.0, ""gamma"": 0.001}",accuracy,0.2777777777777778,6,0.088235294117647,0.2777777777777778,0.2655801999935647
cloud,cloud,experiment_2,rbf,user_formula_1,6,ok,,"{""C"": 1.0, ""gamma"": 0.01}",accuracy,0.6666666666666666,8,0.1176470588235294,0.6666666666666666,0.1778019999910611
cloud,cloud,experiment_2,rbf,user_formula_1,7,ok,,"{""C"": 1.0, ""gamma"": 0.1}",accuracy,0.7222222222222222,10,0.1470588235294117,0.7222222222222222,0.097405799999251
cloud,cloud,experiment_2,rbf,user_formula_1,8,ok,,"{""C"": 1.0, ""gamma"": 1.0}",accuracy,0.7222222222222222,45,0.6617647058823529,0.7222222222222222,0.0673795000038808
cloud,cloud,experiment_2,rbf,user_formula_1,9,ok,,"{""C"": 10.0, ""gamma"": 0.001}",accuracy,0.2777777777777778,4,0.0588235294117647,0.2777777777777778,0.1483080999896628
cloud,cloud,experiment_2,rbf,user_formula_1,10,ok,,"{""C"": 10.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,7,0.1029411764705882,0.7222222222222222,0.0535660999885294
cloud,cloud,experiment_2,rbf,user_formula_1,11,ok,,"{""C"": 10.0, ""gamma"": 0.1}",accuracy,0.7777777777777778,29,0.4264705882352941,0.7777777777777778,0.054030800005421
cloud,cloud,experiment_2,rbf,user_formula_1,12,ok,,"{""C"": 10.0, ""gamma"": 1.0}",accuracy,0.6666666666666666,61,0.8970588235294118,0.6666666666666666,0.0242989999969722
cloud,cloud,experiment_2,rbf,user_formula_1,13,ok,,"{""C"": 100.0, ""gamma"": 0.001}",accuracy,0.4444444444444444,17,0.25,0.4444444444444444,0.109206199995242
cloud,cloud,experiment_2,rbf,user_formula_1,14,ok,,"{""C"": 100.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,12,0.1764705882352941,0.7222222222222222,0.0536436999973375
cloud,cloud,experiment_2,rbf,user_formula_1,15,ok,,"{""C"": 100.0, ""gamma"": 0.1}",accuracy,0.6666666666666666,32,0.4705882352941176,0.6666666666666666,0.042907600000035
cloud,cloud,experiment_2,rbf,user_formula_1,16,ok,,"{""C"": 100.0, ""gamma"": 1.0}",accuracy,0.6666666666666666,61,0.8970588235294118,0.6666666666666666,0.0130940000090049
cloud,cloud,experiment_2,rbf,user_formula_2,1,ok,,"{""C"": 0.1, ""gamma"": 0.001}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.139400400003069
cloud,cloud,experiment_2,rbf,user_formula_2,2,ok,,"{""C"": 0.1, ""gamma"": 0.01}",accuracy,0.2777777777777778,2,0.0294117647058823,0.2777777777777778,0.1441092000022763
cloud,cloud,experiment_2,rbf,user_formula_2,3,ok,,"{""C"": 0.1, ""gamma"": 0.1}",accuracy,0.6111111111111112,4,0.0588235294117647,0.6111111111111112,0.1449353000061819
cloud,cloud,experiment_2,rbf,user_formula_2,4,ok,,"{""C"": 0.1, ""gamma"": 1.0}",accuracy,0.5555555555555556,4,0.0588235294117647,0.5555555555555556,0.1601639000000432
cloud,cloud,experiment_2,rbf,user_formula_2,5,ok,,"{""C"": 1.0, ""gamma"": 0.001}",accuracy,0.2777777777777778,2,0.0294117647058823,0.2777777777777778,0.155536000005668
cloud,cloud,experiment_2,rbf,user_formula_2,6,ok,,"{""C"": 1.0, ""gamma"": 0.01}",accuracy,0.2777777777777778,2,0.0294117647058823,0.2777777777777778,0.1497534999944036
cloud,cloud,experiment_2,rbf,user_formula_2,7,ok,,"{""C"": 1.0, ""gamma"": 0.1}",accuracy,0.7222222222222222,10,0.1470588235294117,0.7222222222222222,0.0991193999943789
cloud,cloud,experiment_2,rbf,user_formula_2,8,ok,,"{""C"": 1.0, ""gamma"": 1.0}",accuracy,0.7222222222222222,45,0.6617647058823529,0.7222222222222222,0.0612646999943535
cloud,cloud,experiment_2,rbf,user_formula_2,9,ok,,"{""C"": 10.0, ""gamma"": 0.001}",accuracy,0.2777777777777778,2,0.0294117647058823,0.2777777777777778,0.1383752000110689
cloud,cloud,experiment_2,rbf,user_formula_2,10,ok,,"{""C"": 10.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,7,0.1029411764705882,0.7222222222222222,0.067832200002158
cloud,cloud,experiment_2,rbf,user_formula_2,11,ok,,"{""C"": 10.0, ""gamma"": 0.1}",accuracy,0.7777777777777778,29,0.4264705882352941,0.7777777777777778,0.0713248000101884
cloud,cloud,experiment_2,rbf,user_formula_2,12,ok,,"{""C"": 10.0, ""gamma"": 1.0}",accuracy,0.7222222222222222,54,0.7941176470588235,0.7222222222222222,0.0367755000042961
cloud,cloud,experiment_2,rbf,user_formula_2,13,ok,,"{""C"": 100.0, ""gamma"": 0.001}",accuracy,0.5,12,0.1764705882352941,0.5,0.112072599993553
cloud,cloud,experiment_2,rbf,user_formula_2,14,ok,,"{""C"": 100.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,12,0.1764705882352941,0.7222222222222222,0.0508926999900722
cloud,cloud,experiment_2,rbf,user_formula_2,15,ok,,"{""C"": 100.0, ""gamma"": 0.1}",accuracy,0.6666666666666666,32,0.4705882352941176,0.6666666666666666,0.05192490000627
cloud,cloud,experiment_2,rbf,user_formula_2,16,ok,,"{""C"": 100.0, ""gamma"": 1.0}",accuracy,0.6666666666666666,61,0.8970588235294118,0.6666666666666666,0.0154112000018358
dataset,Fashion-MNIST,multiclass,linear,author_original,1,ok,,"{""C"": 0.1}",accuracy,0.6875,811,0.63359375,0.6875,55.28383360001317
dataset,Fashion-MNIST,multiclass,linear,author_original,2,ok,,"{""C"": 1.0}",accuracy,0.7125,762,0.5953125,0.7125,28.330551399994874
dataset,Fashion-MNIST,multiclass,linear,author_original,3,ok,,"{""C"": 10.0}",accuracy,0.671875,766,0.5984375,0.671875,51.900317800013
dataset,Fashion-MNIST,multiclass,linear,author_original,4,ok,,"{""C"": 100.0}",accuracy,0.63125,779,0.60859375,0.63125,212.6017329000024
dataset,Fashion-MNIST,multiclass,linear,robust_hybrid,1,ok,,"{""C"": 0.1}",accuracy,0.70625,729,0.56953125,0.70625,28.15194369999517
dataset,Fashion-MNIST,multiclass,linear,robust_hybrid,2,ok,,"{""C"": 1.0}",accuracy,0.70625,724,0.565625,0.70625,22.266148599999724
dataset,Fashion-MNIST,multiclass,linear,robust_hybrid,3,ok,,"{""C"": 10.0}",accuracy,0.665625,786,0.6140625,0.665625,60.18880550000176
dataset,Fashion-MNIST,multiclass,linear,robust_hybrid,4,ok,,"{""C"": 100.0}",accuracy,0.66875,799,0.62421875,0.66875,380.8736438999913
dataset,Fashion-MNIST,multiclass,linear,user_formula_1,1,ok,,"{""C"": 0.1}",accuracy,0.69375,730,0.5703125,0.69375,25.27072430000408
dataset,Fashion-MNIST,multiclass,linear,user_formula_1,2,ok,,"{""C"": 1.0}",accuracy,0.703125,727,0.56796875,0.703125,20.930693799993605
dataset,Fashion-MNIST,multiclass,linear,user_formula_1,3,ok,,"{""C"": 10.0}",accuracy,0.659375,779,0.60859375,0.659375,53.88270759998704
dataset,Fashion-MNIST,multiclass,linear,user_formula_1,4,ok,,"{""C"": 100.0}",accuracy,0.65,795,0.62109375,0.65,432.4292284999974
dataset,Fashion-MNIST,multiclass,linear,user_formula_2,1,ok,,"{""C"": 0.1}",accuracy,0.709375,712,0.55625,0.709375,23.77064660000906
dataset,Fashion-MNIST,multiclass,linear,user_formula_2,2,ok,,"{""C"": 1.0}",accuracy,0.696875,734,0.5734375,0.696875,21.250920199992837
dataset,Fashion-MNIST,multiclass,linear,user_formula_2,3,ok,,"{""C"": 10.0}",accuracy,0.678125,788,0.615625,0.678125,57.898162999990745
dataset,Fashion-MNIST,multiclass,linear,user_formula_2,4,ok,,"{""C"": 100.0}",accuracy,0.6375,807,0.63046875,0.6375,516.2458951000008
dataset,Fashion-MNIST,multiclass,poly,author_original,1,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""degree"": 2}",accuracy,0.159375,275,0.21484375,0.159375,118.3408616000088
dataset,Fashion-MNIST,multiclass,poly,author_original,2,ok,,"{""C"": 0.1, ""coef0"": 0.5, ""degree"": 2}",accuracy,0.23125,505,0.39453125,0.23125,162.8113965000084
dataset,Fashion-MNIST,multiclass,poly,author_original,3,ok,,"{""C"": 0.1, ""coef0"": 1.0, ""degree"": 2}",accuracy,0.4125,723,0.56484375,0.4125,212.3817604999931
dataset,Fashion-MNIST,multiclass,poly,author_original,4,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""degree"": 3}",accuracy,0.1125,221,0.17265625,0.1125,80.1101040999929
dataset,Fashion-MNIST,multiclass,poly,author_original,5,ok,,"{""C"": 0.1, ""coef0"": 0.5, ""degree"": 3}",accuracy,0.465625,691,0.53984375,0.465625,192.76093519999995
dataset,Fashion-MNIST,multiclass,poly,author_original,6,ok,,"{""C"": 0.1, ""coef0"": 1.0, ""degree"": 3}",accuracy,0.5375,912,0.7125,0.5375,149.7497474999982
dataset,Fashion-MNIST,multiclass,poly,author_original,7,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""degree"": 4}",accuracy,0.1625,235,0.18359375,0.1625,71.35068199998932
dataset,Fashion-MNIST,multiclass,poly,author_original,8,ok,,"{""C"": 0.1, ""coef0"": 0.5, ""degree"": 4}",accuracy,0.56875,1243,0.97109375,0.56875,446.8055940999766
dataset,Fashion-MNIST,multiclass,poly,author_original,9,ok,,"{""C"": 0.1, ""coef0"": 1.0, ""degree"": 4}",accuracy,0.690625,1241,0.96953125,0.690625,163.59615959998337
dataset,Fashion-MNIST,multiclass,poly,author_original,10,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""degree"": 5}",accuracy,0.146875,539,0.42109375,0.146875,457.5106830000004
dataset,Fashion-MNIST,multiclass,poly,author_original,11,ok,,"{""C"": 0.1, ""coef0"": 0.5, ""degree"": 5}",accuracy,0.553125,1545,1.20703125,0.553125,689.8913148000138
dataset,Fashion-MNIST,multiclass,poly,author_original,12,ok,,"{""C"": 0.1, ""coef0"": 1.0, ""degree"": 5}",accuracy,0.709375,1468,1.146875,0.709375,126.95210489997407
dataset,Fashion-MNIST,multiclass,poly,author_original,13,ok,,"{""C"": 1.0, ""coef0"": 0.0, ""degree"": 2}",accuracy,0.58125,1261,0.98515625,0.58125,355.3693205000018
dataset,Fashion-MNIST,multiclass,poly,author_original,14,ok,,"{""C"": 1.0, ""coef0"": 0.5, ""degree"": 2}",accuracy,0.69375,1075,0.83984375,0.69375,106.0192640000023
dataset,Fashion-MNIST,multiclass,poly,author_original,15,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""degree"": 2}",accuracy,0.70625,1039,0.81171875,0.70625,84.67964380001649
dataset,Fashion-MNIST,multiclass,poly,author_original,16,ok,,"{""C"": 1.0, ""coef0"": 0.0, ""degree"": 3}",accuracy,0.421875,1399,1.09296875,0.421875,344.866293900006
dataset,Fashion-MNIST,multiclass,poly,author_original,17,ok,,"{""C"": 1.0, ""coef0"": 0.5, ""degree"": 3}",accuracy,0.696875,1341,1.04765625,0.696875,90.19266569998581
dataset,Fashion-MNIST,multiclass,poly,author_original,18,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""degree"": 3}",accuracy,0.73125,1456,1.1375,0.73125,85.58338960001129
dataset,Fashion-MNIST,multiclass,poly,author_original,19,ok,,"{""C"": 1.0, ""coef0"": 0.0, ""degree"": 4}",accuracy,0.375,1340,1.046875,0.375,426.8936346999835
dataset,Fashion-MNIST,multiclass,poly,author_original,20,ok,,"{""C"": 1.0, ""coef0"": 0.5, ""degree"": 4}",accuracy,0.709375,1664,1.3,0.709375,132.2694156000216
dataset,Fashion-MNIST,multiclass,poly,author_original,21,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""degree"": 4}",accuracy,0.759375,1850,1.4453125,0.759375,87.24465700000292
dataset,Fashion-MNIST,multiclass,poly,author_original,22,ok,,"{""C"": 1.0, ""coef0"": 0.0, ""degree"": 5}",accuracy,0.58125,1703,1.33046875,0.58125,681.1825740000058
dataset,Fashion-MNIST,multiclass,poly,author_original,23,ok,,"{""C"": 1.0, ""coef0"": 0.5, ""degree"": 5}",accuracy,0.715625,2030,1.5859375,0.715625,226.175962600013
dataset,Fashion-MNIST,multiclass,poly,author_original,24,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""degree"": 5}",accuracy,0.734375,2168,1.69375,0.734375,118.38812580000376
dataset,Fashion-MNIST,multiclass,poly,author_original,25,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""degree"": 2}",accuracy,0.721875,1873,1.46328125,0.721875,122.3889481999795
dataset,Fashion-MNIST,multiclass,poly,author_original,26,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""degree"": 2}",accuracy,0.753125,1477,1.15390625,0.753125,51.30696089999401
dataset,Fashion-MNIST,multiclass,poly,author_original,27,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""degree"": 2}",accuracy,0.74375,1471,1.14921875,0.74375,53.37547359999735
dataset,Fashion-MNIST,multiclass,poly,author_original,28,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""degree"": 3}",accuracy,0.71875,2356,1.840625,0.71875,342.6890551999968
dataset,Fashion-MNIST,multiclass,poly,author_original,29,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""degree"": 3}",accuracy,0.75,1951,1.52421875,0.75,51.18095639999956
dataset,Fashion-MNIST,multiclass,poly,author_original,30,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""degree"": 3}",accuracy,0.71875,1896,1.48125,0.71875,46.00629310001386
dataset,Fashion-MNIST,multiclass,poly,author_original,31,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""degree"": 4}",accuracy,0.70625,2598,2.0296875,0.70625,361.63278990000254
dataset,Fashion-MNIST,multiclass,poly,author_original,32,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""degree"": 4}",accuracy,0.734375,2334,1.8234375,0.734375,93.4293420999893
dataset,Fashion-MNIST,multiclass,poly,author_original,33,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""degree"": 4}",accuracy,0.70625,2125,1.66015625,0.70625,32.19521510001505
dataset,Fashion-MNIST,multiclass,poly,author_original,34,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""degree"": 5}",accuracy,0.66875,2600,2.03125,0.66875,472.08185799999046
dataset,Fashion-MNIST,multiclass,poly,author_original,35,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""degree"": 5}",accuracy,0.73125,2604,2.034375,0.73125,99.49100680000265
dataset,Fashion-MNIST,multiclass,poly,author_original,36,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""degree"": 5}",accuracy,0.709375,2271,1.77421875,0.709375,36.70472140001948
dataset,Fashion-MNIST,multiclass,poly,author_original,37,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""degree"": 2}",accuracy,0.678125,2266,1.7703125,0.678125,39.533839400013676
dataset,Fashion-MNIST,multiclass,poly,author_original,38,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""degree"": 2}",accuracy,0.696875,1770,1.3828125,0.696875,27.576658200006932
dataset,Fashion-MNIST,multiclass,poly,author_original,39,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""degree"": 2}",accuracy,0.690625,1731,1.35234375,0.690625,26.92551749999984
dataset,Fashion-MNIST,multiclass,poly,author_original,40,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""degree"": 3}",accuracy,0.715625,3043,2.37734375,0.715625,86.37019119999604
dataset,Fashion-MNIST,multiclass,poly,author_original,41,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""degree"": 3}",accuracy,0.70625,2101,1.64140625,0.70625,33.03784850001102
dataset,Fashion-MNIST,multiclass,poly,author_original,42,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""degree"": 3}",accuracy,0.70625,1926,1.5046875,0.70625,28.394051700015552
dataset,Fashion-MNIST,multiclass,poly,author_original,43,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""degree"": 4}",accuracy,0.709375,3526,2.7546875,0.709375,698.304620800016
dataset,Fashion-MNIST,multiclass,poly,author_original,44,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""degree"": 4}",accuracy,0.709375,2346,1.8328125,0.709375,39.76138860001811
dataset,Fashion-MNIST,multiclass,poly,author_original,45,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""degree"": 4}",accuracy,0.715625,2114,1.6515625,0.715625,31.413697100011632
dataset,Fashion-MNIST,multiclass,poly,author_original,46,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""degree"": 5}",accuracy,0.71875,3903,3.04921875,0.71875,1657.8005033000081
dataset,Fashion-MNIST,multiclass,poly,author_original,47,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""degree"": 5}",accuracy,0.7125,2637,2.06015625,0.7125,50.76504399999976
dataset,Fashion-MNIST,multiclass,poly,author_original,48,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""degree"": 5}",accuracy,0.709375,2271,1.77421875,0.709375,36.29586159999599
dataset,Fashion-MNIST,multiclass,poly,robust_hybrid,1,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""degree"": 2}",accuracy,0.15,350,0.2734375,0.15,41.32888119999552
dataset,Fashion-MNIST,multiclass,poly,robust_hybrid,2,ok,,"{""C"": 0.1, ""coef0"": 0.5, ""degree"": 2}",accuracy,0.509375,722,0.5640625,0.509375,36.43269909999799
dataset,Fashion-MNIST,multiclass,poly,robust_hybrid,3,ok,,"{""C"": 0.1, ""coef0"": 1.0, ""degree"": 2}",accuracy,0.584375,751,0.58671875,0.584375,35.23089640002581
dataset,Fashion-MNIST,multiclass,poly,robust_hybrid,4,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""degree"": 3}",accuracy,0.203125,694,0.5421875,0.203125,62.854384799982654
